Customer ID,Recency,Frequency,Monetary,Cluster
14810.0,4,69,446.59,0
14811.0,22,28,170.5,0
14812.0,233,36,178.85,1
14813.0,4,138,888.91,0
14814.0,216,30,154.21,1
14817.0,30,167,2849.52,0
14818.0,93,56,495.76,0
14819.0,129,41,184.34,0
14820.0,15,35,767.47,0
14821.0,1,69,1230.15,0
14822.0,120,9,157.70000000000002,0
14824.0,14,129,2895.2000000000003,0
14825.0,3,189,2698.17,0
14826.0,216,10,385.2,1
14828.0,23,84,7699.7,0
14829.0,7,68,995.29,0
14831.0,315,82,1676.57,1
14832.0,265,1,322.69,1
14833.0,133,7,94.8,0
14834.0,42,20,485.86,0
14835.0,163,2,297.0,1
14837.0,77,101,1810.82,0
14838.0,58,70,769.9200000000001,0
14839.0,53,74,915.28,0
14840.0,174,18,299.86,1
14841.0,9,162,3867.2400000000002,0
14843.0,71,9,211.79999999999998,0
14844.0,65,147,3512.62,0
14845.0,234,1,150.0,1
14846.0,62,12,437.4,0
14847.0,42,49,1039.55,0
14848.0,39,11,310.56,0
14849.0,8,367,7832.91,0
14850.0,52,174,1445.21,0
14851.0,265,14,318.06,1
14852.0,59,166,3295.7400000000002,0
14853.0,58,22,901.0699999999999,0
14854.0,25,88,1563.03,0
14855.0,109,187,5874.65,0
14857.0,77,153,2478.731,0
14858.0,140,11,180.75,1
14859.0,189,8,351.9,1
14861.0,15,80,1254.94,0
14865.0,7,5,77.52000000000001,0
14866.0,1,38,6460.32,0
14867.0,30,101,2241.78,0
14868.0,15,67,1230.42,0
14869.0,23,174,2056.69,0
14870.0,48,52,1511.7,0
14871.0,128,101,726.89,0
14872.0,118,43,816.6,0
14873.0,268,21,334.45,1
14874.0,170,6,116.18,1
14875.0,76,42,1397.08,0
14876.0,156,13,256.7,1
14877.0,53,63,425.85,0
14878.0,11,247,2600.41,0
14879.0,319,27,185.06,1
14882.0,25,54,2956.9500000000003,0
14884.0,304,8,120.6,1
14885.0,62,16,832.8,0
14890.0,253,50,691.6,1
14891.0,51,30,552.35,0
14892.0,325,13,202.35000000000002,1
14893.0,252,33,571.76,1
14894.0,78,23,837.0600000000001,0
14895.0,18,402,13980.83,2
14896.0,0,242,1614.45,0
14897.0,44,72,1774.16,0
14898.0,6,185,2195.14,0
14899.0,30,129,1331.38,0
14900.0,157,1,13.919999999999998,1
14901.0,1,70,860.11,0
14902.0,30,39,702.96,0
14904.0,43,72,605.05,0
14905.0,9,61,1355.24,0
14906.0,80,1,68.44,0
14907.0,2,131,2664.69,0
14908.0,98,5,104.10000000000001,0
14909.0,72,80,1404.68,0
14911.0,0,5568,152121.22,3
14912.0,36,36,1021.4,0
14913.0,23,160,2845.7,0
14915.0,10,78,1503.77,0
14916.0,66,57,1773.97,0
14917.0,231,29,1123.75,1
14918.0,39,96,4345.66,0
14919.0,174,13,359.35,1
14920.0,200,40,629.4,1
14922.0,28,50,843.74,0
14924.0,245,21,620.96,1
14926.0,16,3,359.4,0
14927.0,31,20,308.2,0
14928.0,262,21,223.91000000000003,1
14929.0,56,23,612.8100000000001,0
14930.0,105,151,2873.77,0
14932.0,0,32,666.13,0
14933.0,78,4,1770.0,0
14934.0,13,98,1612.56,0
14935.0,254,16,1065.12,1
14936.0,25,163,4273.79,0
14938.0,197,71,2322.43,1
14940.0,52,32,531.49,0
14941.0,213,7,182.1,1
14942.0,36,19,746.56,0
14943.0,298,5,107.62,1
14944.0,24,133,3884.42,0
14945.0,48,11,179.4,0
14947.0,23,40,758.97,0
14949.0,104,27,515.0,0
14952.0,31,169,9529.86,0
14953.0,53,191,685.65,0
14954.0,338,41,167.27,1
14955.0,367,31,163.77,1
14956.0,56,4,1325.0,0
14957.0,279,16,203.2,1
14958.0,230,30,458.26,1
14961.0,14,358,9365.47,0
14962.0,174,9,240.21000000000004,1
14963.0,14,284,1651.23,0
14966.0,22,115,881.24,0
14967.0,76,23,1518.81,0
14968.0,93,47,353.65,0
14969.0,338,13,906.23,1
14970.0,44,79,3327.29,0
14972.0,16,2,30.300000000000004,0
14975.0,56,15,192.45,0
14977.0,360,4,31.929999999999996,1
14978.0,65,76,1190.82,0
14979.0,370,49,429.66,1
14980.0,372,24,150.68,1
14981.0,58,14,270.8,0
14982.0,207,39,237.78,1
14983.0,324,30,183.20000000000002,1
14984.0,23,15,1058.1399999999999,0
14986.0,11,98,563.1,0
14987.0,0,13,1387.4499999999998,0
14988.0,15,195,1704.11,0
14989.0,296,18,342.4,1
14990.0,247,42,304.17,1
14991.0,65,21,314.67,0
14992.0,77,27,210.5,0
14993.0,198,10,36.13,1
14994.0,17,302,946.72,0
14996.0,116,41,442.28999999999996,0
14997.0,290,12,230.4,1
14998.0,63,51,338.31,0
14999.0,227,9,129.48000000000002,1
15001.0,29,46,199.10999999999999,0
15002.0,2,253,3127.9700000000003,0
15003.0,108,329,1027.03,0
15005.0,1,1303,7681.71,2
15006.0,88,50,277.4,0
15008.0,115,12,360.0,0
15011.0,30,20,416.6,0
15012.0,8,121,429.78,0
15013.0,122,340,1610.82,0
15015.0,136,294,2354.97,0
15016.0,28,85,450.85,0
15018.0,2,5,111.25,0
15020.0,14,27,198.47,0
15021.0,1,228,826.91,0
15022.0,312,19,281.05,1
15023.0,4,439,5287.64,0
15024.0,2,216,2414.18,0
15025.0,203,72,617.83,1
15026.0,10,77,579.89,0
15027.0,30,56,2129.45,0
15028.0,3,68,521.78,0
15029.0,254,10,365.1,1
15030.0,15,26,1461.63,0
15031.0,29,285,2449.75,0
15032.0,1,73,8821.55,0
15034.0,21,362,3957.04,0
15037.0,11,45,397.76,0
15038.0,4,142,579.67,0
15039.0,3,1272,19960.3,2
15040.0,176,1,7.49,1
15041.0,79,38,109.47,0
15042.0,230,4,179.52,1
15043.0,98,48,2333.3199999999997,0
15044.0,14,452,8389.42,0
15046.0,60,193,2533.37,0
15048.0,3,23,98.7,0
15050.0,56,73,2349.5,0
15051.0,14,147,2543.55,0
15055.0,109,81,549.12,0
15056.0,155,6,113.64999999999999,1
15057.0,78,45,1766.46,0
15058.0,11,81,1285.04,0
15059.0,11,352,2153.48,0
15061.0,2,584,83284.38,2
15062.0,58,102,1597.76,0
15064.0,45,81,1254.41,0
15065.0,45,11,168.73,0
15067.0,48,95,2118.12,0
15068.0,53,114,621.54,0
15070.0,7,32,737.0500000000001,0
15071.0,21,28,473.49,0
15072.0,114,13,187.51999999999998,0
15073.0,35,105,1744.61,0
15074.0,64,31,817.46,0
15076.0,127,31,566.89,0
15077.0,129,32,2428.08,0
15078.0,3,353,8018.77,0
15079.0,0,98,2871.74,0
15080.0,62,31,546.25,0
15081.0,2,76,1460.92,0
15082.0,303,6,93.35000000000001,1
15084.0,14,31,965.2,0
15085.0,364,9,347.54,1
15086.0,199,11,218.53,1
15091.0,309,27,565.9,1
15092.0,97,19,318.65,0
15093.0,7,224,9729.09,0
15094.0,98,5,83.0,0
15095.0,55,77,1771.04,0
15097.0,218,41,660.27,1
15100.0,1,15,2018.6999999999998,0
15101.0,150,50,1160.41,1
15102.0,165,27,554.67,1
15105.0,65,50,795.98,0
15107.0,7,31,620.85,0
15109.0,214,20,498.15000000000003,1
15110.0,38,18,509.75,0
15111.0,7,67,1163.39,0
15112.0,246,7,209.4,1
15114.0,18,34,639.56,0
15115.0,367,14,191.74,1
15117.0,83,52,934.19,0
15122.0,57,145,2853.4900000000002,0
15123.0,56,77,2456.86,0
15124.0,111,16,266.63,0
15125.0,114,113,5496.39,0
15126.0,171,25,449.49,1
15127.0,154,12,304.97,1
15128.0,65,21,312.68,0
15129.0,20,123,3412.78,0
15131.0,29,7,80.28,0
15133.0,17,20,824.48,0
15134.0,16,12,208.3,0
15135.0,191,11,166.63,1
15137.0,155,34,823.4,1
15138.0,28,31,502.52,0
15140.0,77,32,889.44,0
15141.0,92,80,1388.47,0
15142.0,45,116,2121.18,0
15143.0,67,17,304.18,0
15144.0,14,132,5579.87,0
15149.0,211,46,1033.81,1
15150.0,91,232,3686.61,0
15151.0,58,57,2085.61,0
15152.0,336,29,518.14,1
15154.0,113,102,1089.44,0
15155.0,18,24,383.96999999999997,0
15157.0,204,27,718.04,1
15158.0,36,4,204.62,0
15159.0,30,100,3475.7200000000003,0
15160.0,9,19,431.11,0
15161.0,23,33,119.92,0
15162.0,366,12,312.9,1
15164.0,24,251,1203.53,0
15165.0,8,27,487.75,0
15166.0,102,12,167.16,0
15167.0,42,265,1468.82,0
15169.0,17,59,569.22,0
15170.0,41,4,81.15,0
15173.0,15,86,1494.6,0
15174.0,45,23,345.71,0
15176.0,302,52,988.04,1
15177.0,60,26,948.93,0
15179.0,27,221,5284.97,0
15180.0,2,52,816.9300000000001,0
15181.0,55,4,510.72,0
15182.0,20,96,2376.1020000000003,0
15183.0,182,38,639.93,1
15184.0,22,22,283.19,0
15186.0,109,33,991.7900000000001,0
15188.0,360,23,310.43,1
15189.0,16,29,1298.99,0
15190.0,69,40,834.4399999999999,0
15191.0,98,35,588.05,0
15192.0,0,55,937.07,0
15194.0,3,182,4811.16,0
15196.0,67,42,313.7,0
15197.0,29,27,797.9,0
15198.0,43,21,377.71,0
15199.0,9,38,1853.7,0
15200.0,129,30,549.05,0
15201.0,74,31,606.4100000000001,0
15202.0,55,3,6001.49,0
15203.0,25,201,2572.38,0
15207.0,51,24,683.9200000000001,0
15208.0,58,6,100.4,0
15209.0,365,13,178.98000000000002,1
15210.0,13,47,845.01,0
15211.0,0,23,383.07,0
15212.0,11,5,106.47999999999999,0
15215.0,28,78,1687.49,0
15216.0,253,22,389.49,1
15217.0,198,28,426.24,1
15218.0,24,230,5711.9400000000005,0
15219.0,283,17,379.7,1
15221.0,1,29,2062.2000000000003,0
15222.0,107,133,2965.91,0
15223.0,244,14,662.2,1
15224.0,147,21,549.28,1
15227.0,31,62,1269.0900000000001,0
15228.0,63,109,2193.56,0
15229.0,221,9,160.5,1
15231.0,256,14,250.26,1
15233.0,36,1,59.400000000000006,0
15235.0,4,44,690.3000000000001,0
15240.0,9,146,2753.41,0
15241.0,65,74,1293.72,0
15242.0,57,4,302.04,0
15243.0,70,39,610.6,0
15244.0,301,14,280.51,1
15245.0,37,59,2095.0,0
15246.0,190,18,266.25,1
15247.0,112,11,620.06,0
15248.0,46,106,1893.93,0
15249.0,65,152,2577.54,0
15250.0,275,3,60.0,1
15251.0,49,119,9839.55,0
15252.0,56,74,1362.63,0
15253.0,38,63,1136.89,0
15254.0,181,49,787.99,1
15255.0,31,141,2815.17,0
15256.0,196,4,71.95,1
15257.0,49,5,368.75,0
15259.0,147,57,1182.3799999999999,1
15260.0,7,321,7377.46,0
15261.0,16,73,1253.18,0
15262.0,15,16,239.87,0
15264.0,165,32,454.66,1
15265.0,239,111,1839.52,1
15266.0,14,39,732.91,0
15268.0,113,22,961.9000000000001,0
15269.0,15,33,816.56,0
15270.0,35,127,6145.37,0
15271.0,0,330,2146.95,0
15272.0,85,223,1309.01,0
15273.0,234,1,228.96,1
15276.0,29,129,491.17,0
15277.0,60,14,220.44,0
15278.0,196,29,496.15999999999997,1
15279.0,15,75,1290.03,0
15280.0,123,44,284.4,0
15281.0,13,383,6211.42,0
15282.0,205,27,348.59,1
15283.0,25,9,148.33,0
15284.0,135,1,24.75,0
15285.0,42,6,94.92,0
15287.0,14,16,369.34000000000003,0
15288.0,0,91,1574.51,0
15289.0,93,39,653.3100000000001,0
15290.0,28,88,2553.06,0
15291.0,8,143,9178.26,0
15293.0,300,19,247.5,1
15294.0,45,15,233.35,0
15295.0,289,52,207.04,1
15296.0,55,340,6650.17,0
15298.0,1,250,4659.47,0
15299.0,7,6,3484.5299999999997,0
15301.0,3,137,2533.09,0
15302.0,365,15,308.0,1
15303.0,200,38,650.16,1
15304.0,3,6,225.15,0
15305.0,190,5,93.6,1
15306.0,135,104,2310.38,0
15309.0,245,54,797.96,1
15310.0,113,45,1634.64,0
15311.0,0,2038,55942.74,2
15312.0,18,116,2005.3400000000001,0
15314.0,48,26,492.47999999999996,0
15317.0,312,5,129.75,1
15321.0,72,214,3961.42,0
15322.0,111,41,711.18,0
15323.0,197,29,434.6,1
15324.0,336,8,140.22000000000003,1
15325.0,30,176,1439.72,0
15326.0,244,100,1388.81,1
15328.0,42,8,107.24,0
15329.0,9,97,1909.13,0
15331.0,134,44,767.91,0
15332.0,1,154,4892.68,0
15336.0,36,15,240.5,0
15337.0,46,21,373.02,0
15338.0,312,58,277.93,1
15339.0,56,134,1246.95,0
15340.0,196,7,105.5,1
15341.0,84,7,382.2,0
15346.0,60,20,343.7,0
15347.0,1,36,1162.0,0
15350.0,8,30,547.6,0
15351.0,4,146,1770.23,0
15352.0,183,34,111.15,1
15353.0,2,311,2336.0,0
15354.0,238,3,284.4,1
15356.0,3,219,664.66,0
15358.0,0,579,8703.210000000001,2
15359.0,297,16,181.35,1
15361.0,161,3,270.15000000000003,1
15362.0,83,40,613.08,0
15363.0,7,35,678.11,0
15365.0,38,104,2242.81,0
15366.0,44,94,1786.57,0
15367.0,53,184,3203.74,0
15368.0,29,4,275.8,0
15369.0,127,59,6251.26,0
15370.0,45,50,1352.96,0
15371.0,297,1,59.400000000000006,1
15372.0,85,30,4009.66,0
15373.0,6,68,1002.9300000000001,0
15374.0,259,7,139.32,1
15375.0,325,6,60.959999999999994,1
15377.0,17,21,1211.75,0
15378.0,97,12,246.5,0
15379.0,35,69,1174.55,0
15380.0,0,17,1788.8,0
15381.0,58,16,1293.72,0
15382.0,9,330,7777.84,0
15384.0,16,77,1385.38,0
15385.0,27,9,625.2,0
15387.0,127,20,468.65,0
15389.0,35,5,2233.8,0
15390.0,31,77,1216.66,0
15391.0,219,12,289.87,1
15392.0,9,60,1376.0900000000001,0
15393.0,202,32,659.48,1
15394.0,30,142,3103.26,0
15396.0,218,2,508.20000000000005,1
15400.0,55,15,586.1,0
15401.0,87,14,216.95000000000002,0
15402.0,22,89,1203.77,0
15403.0,126,8,170.88,0
15404.0,10,16,257.06,0
15405.0,211,22,310.74,1
15406.0,88,69,465.15999999999997,0
15409.0,356,9,131.25,1
15410.0,203,40,1234.88,1
15413.0,326,25,6798.72,1
15416.0,113,36,588.5,0
15418.0,60,68,449.42,0
15420.0,69,56,743.0,0
15421.0,20,263,2854.98,0
15422.0,14,114,1522.27,0
15423.0,216,12,223.39,1
15424.0,98,16,214.44,0
15425.0,35,143,1941.1200000000001,0
15426.0,4,230,1134.85,0
15428.0,22,38,668.97,0
15430.0,102,36,954.75,0
15431.0,137,2,153.24,0
15432.0,176,6,149.57,1
15434.0,9,79,1525.5800000000002,0
15437.0,275,12,193.29000000000002,1
15439.0,39,57,1269.05,0
15441.0,31,57,1254.21,0
15443.0,109,253,1900.64,0
15445.0,225,9,171.0,1
15446.0,11,112,399.75,0
15447.0,162,20,337.71000000000004,1
15448.0,309,21,294.17,1
15451.0,69,60,226.86,0
15452.0,25,143,1256.63,0
15454.0,253,15,126.89,1
15455.0,232,2,38.25,1
15456.0,38,169,1656.93,0
15458.0,37,6,208.79999999999998,0
15459.0,52,7,202.82999999999998,0
15461.0,95,2,429.7,0
15462.0,80,30,502.45,0
15465.0,4,165,5281.53,0
15466.0,24,205,1225.93,0
15468.0,27,56,962.97,0
15469.0,73,19,335.7,0
15470.0,210,4,63.419999999999995,1
15471.0,15,82,837.53,0
15473.0,79,3,274.8,0
15474.0,230,19,150.35,1
15476.0,15,79,2209.98,0
15477.0,284,2,368.4,1
15478.0,210,25,583.56,1
15479.0,368,9,147.4,1
15480.0,100,170,5373.5,0
15481.0,36,38,1993.34,0
15482.0,21,51,3537.6,0
15483.0,20,185,592.56,0
15484.0,175,53,1061.69,1
15485.0,8,74,3186.01,0
15486.0,162,1,102.0,1
15487.0,314,14,231.32,1
15488.0,91,9,340.6,0
15489.0,35,64,1285.3300000000002,0
15490.0,65,25,210.85,0
15493.0,24,323,2168.27,0
15494.0,113,246,2422.02,0
15495.0,14,20,246.5,0
15496.0,266,22,146.14000000000001,1
15497.0,17,106,7395.19,0
15498.0,1,457,12633.18,2
15499.0,358,41,158.65,1
15501.0,39,69,399.95,0
15502.0,3,145,3548.34,0
15503.0,361,51,116.26,1
15504.0,155,51,349.87,1
15506.0,16,112,1058.25,0
15509.0,15,26,152.41,0
15512.0,25,25,210.58,0
15513.0,0,254,12992.33,0
15514.0,14,151,2368.34,0
15515.0,22,7,171.81,0
15518.0,14,238,2268.44,0
15519.0,18,37,344.61,0
15521.0,35,218,4098.04,0
15523.0,23,202,16847.18,0
15524.0,241,8,151.4,1
15525.0,8,72,430.78,0
15527.0,29,167,3126.36,0
15529.0,1,138,1116.72,0
15530.0,147,35,311.37,1
15532.0,11,366,2174.12,0
15534.0,360,8,162.25,1
15535.0,39,58,541.47,0
15536.0,44,16,259.09,0
15538.0,172,14,3358.3999999999996,1
15540.0,10,16,247.38,0
15542.0,147,226,855.71,0
15543.0,94,28,114.4,0
15544.0,7,298,4615.72,0
15545.0,6,31,135.32999999999998,0
15546.0,241,12,1079.1000000000001,1
15547.0,11,637,5146.45,2
15548.0,230,23,158.09,1
15549.0,56,47,652.7,0
15550.0,13,174,1635.42,0
15551.0,29,114,1243.75,0
15552.0,258,13,162.4,1
15555.0,0,773,7267.83,2
15558.0,274,23,202.68,1
15559.0,203,62,1109.4,1
15560.0,32,10,153.52,0
15561.0,18,65,1133.8,0
15562.0,59,32,536.88,0
15563.0,149,144,1459.02,1
15564.0,98,4,70.74000000000001,0
15566.0,27,12,227.87,0
15569.0,25,109,2207.74,0
15570.0,4,455,5105.32,0
15571.0,21,543,3241.92,2
15572.0,15,131,1431.78,0
15573.0,253,114,597.23,1
15574.0,7,183,774.84,0
15575.0,254,3,30.1,1
15577.0,358,20,137.15,1
15579.0,18,113,923.03,0
15580.0,11,225,1375.39,0
15581.0,1,559,4076.9700000000003,2
15583.0,11,39,95.96,0
15584.0,34,98,547.34,0
15586.0,227,38,1139.1,1
15587.0,27,5,608.4000000000001,0
15588.0,312,4,579.6,1
15590.0,17,87,1496.6,0
15591.0,217,7,217.9,1
15595.0,122,4,357.6,0
15596.0,0,99,1723.45,0
15597.0,210,15,238.8,1
15598.0,62,22,307.34,0
15599.0,80,31,488.32,0
15600.0,63,71,1199.31,0
15601.0,7,462,8183.56,2
15602.0,3,82,1932.64,0
15603.0,283,2,40.0,1
15605.0,8,44,738.57,0
15606.0,25,68,2310.83,0
15607.0,178,96,1604.21,1
15608.0,50,45,692.3,0
15611.0,18,51,1405.83,0
15613.0,245,27,433.71999999999997,1
15614.0,72,81,3147.36,0
15615.0,25,478,10974.23,2
15616.0,73,13,317.11,0
15617.0,31,42,828.5500000000001,0
15620.0,44,29,389.18,0
15622.0,62,241,4143.05,0
15623.0,28,89,2136.02,0
15625.0,11,107,1702.1399999999999,0
15626.0,56,31,391.72,0
15627.0,92,24,566.9,0
15628.0,1,163,2782.02,0
15629.0,85,77,2240.9,0
15630.0,279,20,295.05,1
15631.0,277,39,596.67,1
15633.0,144,176,4335.96,0
15634.0,18,19,311.1,0
15635.0,30,2,100.35,0
15636.0,72,32,719.82,0
15637.0,48,26,574.23,0
15638.0,13,25,2265.2,0
15639.0,86,44,639.76,0
15640.0,7,279,11411.92,0
15641.0,31,192,3458.35,0
15642.0,364,6,105.78000000000002,1
15645.0,49,16,443.16,0
15646.0,7,50,526.97,0
15647.0,50,11,169.0,0
15649.0,2,10,1354.35,0
15650.0,156,36,553.88,1
15651.0,55,28,612.76,0
15652.0,22,81,1068.2,0
15658.0,7,68,1399.3700000000001,0
15659.0,21,10,226.04,0
15660.0,0,71,1212.13,0
15661.0,14,39,906.15,0
15662.0,296,12,283.73,1
15664.0,84,53,867.6,0
15665.0,46,171,1764.86,0
15666.0,107,67,632.9399999999999,0
15670.0,191,7,152.15,1
15672.0,360,3,45.300000000000004,1
15673.0,86,130,3478.09,0
15674.0,52,237,4501.63,0
15675.0,39,14,218.35,0
15677.0,56,39,648.4,0
15678.0,30,80,1473.24,0
15680.0,1,188,3173.9,0
15681.0,14,35,1563.54,0
15682.0,234,25,318.24,1
15683.0,108,16,330.79,0
15684.0,182,11,173.95,1
15685.0,85,17,55.980000000000004,0
15686.0,55,1,90.0,0
15688.0,53,27,190.57,0
15689.0,252,15,266.93,1
15691.0,29,12,434.5,0
15693.0,294,1,37.5,1
15694.0,0,77,4331.41,0
15695.0,232,37,721.06,1
15696.0,58,53,1170.1100000000001,0
15697.0,324,14,246.75,1
15698.0,259,2,46.2,1
15702.0,111,30,140.39000000000001,0
15704.0,137,87,1441.04,0
15708.0,4,101,969.19,0
15709.0,224,21,194.6,1
15710.0,52,110,898.87,0
15711.0,191,25,420.25,1
15712.0,14,113,2400.05,0
15713.0,1,42,654.09,0
15714.0,88,14,453.93,0
15715.0,190,38,658.02,1
15716.0,4,206,1913.55,0
15717.0,56,17,456.70000000000005,0
15718.0,175,18,293.79,1
15719.0,16,839,5165.9,2
15720.0,185,25,140.49,1
15722.0,80,111,3022.79,0
15723.0,46,85,740.0,0
15724.0,35,6,92.6,0
15726.0,25,23,321.91,0
15727.0,22,384,4212.65,0
15728.0,14,12,544.6,0
15729.0,35,6,107.55000000000001,0
15730.0,16,41,605.7,0
15731.0,188,8,125.3,1
15732.0,7,90,1387.95,0
15734.0,71,17,923.85,0
15735.0,56,19,327.68,0
15736.0,70,100,1767.12,0
15738.0,7,323,8560.550000000001,0
15741.0,93,12,208.62,0
15742.0,254,41,156.87,1
15747.0,10,126,1553.17,0
15748.0,84,16,465.45000000000005,0
15750.0,1,356,4330.461,0
15751.0,95,130,1380.44,0
15752.0,7,195,1557.96,0
15754.0,128,103,2579.04,0
15755.0,14,230,3628.87,0
15757.0,21,148,2225.94,0
15759.0,146,10,577.8900000000001,1
15760.0,265,2,13916.34,1
15761.0,77,5,143.05,0
15764.0,69,69,1223.1100000000001,0
15765.0,301,25,370.63,1
15766.0,91,15,516.0,0
15768.0,111,1181,14687.06,2
15769.0,6,94,32451.6,0
15770.0,247,18,321.45,1
15771.0,239,28,1006.54,1
15772.0,53,16,280.88,0
15773.0,44,37,138.84,0
15774.0,53,85,1017.54,0
15775.0,266,2,45.6,1
15777.0,31,18,715.5,0
15778.0,66,17,307.95,0
15779.0,98,8,124.08000000000001,0
15782.0,65,18,1399.36,0
15784.0,102,43,848.3299999999999,0
15785.0,14,142,3640.96,0
15786.0,52,199,3582.62,0
15788.0,143,14,221.82999999999998,1
15789.0,66,113,1610.71,0
15791.0,164,92,1995.65,1
15792.0,34,57,933.84,0
15793.0,13,18,1433.96,0
15794.0,371,15,777.0,1
15795.0,65,89,1369.8600000000001,0
15796.0,9,161,2463.02,0
15797.0,216,4,613.6800000000001,1
15798.0,127,83,1535.37,0
15799.0,53,56,537.1999999999999,0
15800.0,88,115,530.18,0
15803.0,80,43,1513.84,0
15805.0,20,230,4660.75,0
15807.0,43,40,913.62,0
15808.0,4,632,14482.03,2
15809.0,94,23,758.67,0
15810.0,21,77,1607.06,0
15811.0,0,156,1557.38,0
15812.0,70,84,3400.33,0
15814.0,28,26,689.11,0
15816.0,177,11,144.14999999999998,1
15817.0,55,152,2766.4,0
15818.0,223,11,340.5,1
15819.0,66,137,2029.34,0
15822.0,128,32,954.59,0
15823.0,7,155,3882.17,0
15824.0,88,26,890.94,0
15826.0,203,51,943.97,1
15827.0,7,116,1957.98,0
15828.0,10,74,1108.82,0
15833.0,372,5,80.4,1
15834.0,11,105,1539.24,0
15837.0,120,28,385.03000000000003,0
15838.0,2,42,40519.92,0
15841.0,21,45,1518.35,0
15842.0,28,25,548.8,0
15845.0,171,36,714.51,1
15846.0,20,29,107.01,0
15847.0,63,26,433.3,0
15848.0,256,34,137.99,1
15850.0,11,218,771.87,0
15851.0,161,8,109.73,1
15852.0,161,11,96.55,1
15854.0,11,118,2609.16,0
15855.0,111,15,340.48,0
15856.0,0,504,17703.63,2
15857.0,65,10,273.48,0
15858.0,2,291,2508.77,0
15859.0,67,22,438.46,0
15860.0,3,219,1498.8,0
15861.0,91,248,1222.28,0
15862.0,8,415,2033.64,0
15863.0,252,59,286.26,1
15864.0,16,3,244.44000000000003,0
15865.0,48,86,1346.29,0
15867.0,4,589,5224.81,2
15868.0,218,4,94.53,1
15869.0,261,19,171.47,1
15870.0,31,69,506.02,0
15871.0,72,5,33.099999999999994,0
15872.0,13,80,413.0,0
15873.0,134,6,313.91999999999996,0
15874.0,22,222,6878.88,0
15875.0,281,23,108.52,1
15876.0,44,11,1449.1399999999999,0
15878.0,196,51,330.77,1
15879.0,39,179,1137.8,0
15880.0,4,96,329.03000000000003,0
15882.0,3,52,979.62,0
15884.0,67,14,244.60000000000002,0
15885.0,18,97,1572.47,0
15886.0,51,50,871.78,0
15887.0,41,37,1027.15,0
15888.0,35,27,260.85,0
15889.0,4,275,1279.6,0
15890.0,29,10,535.65,0
15892.0,304,38,128.2,1
15893.0,116,1,305.28000000000003,0
15894.0,4,34,151.44,0
15898.0,2,597,4129.26,2
15899.0,3,4,56.25,0
15900.0,48,79,549.29,0
15901.0,86,53,335.99,0
15902.0,15,18,145.01,0
15903.0,13,42,3813.0800000000004,0
15905.0,178,22,114.69,1
15906.0,9,51,962.5,0
15908.0,125,40,758.62,0
15910.0,35,354,1432.29,0
15911.0,258,258,1700.24,1
15912.0,71,76,810.08,0
15913.0,169,1,6.300000000000001,1
15914.0,13,13,205.99,0
15915.0,36,113,364.45,0
15916.0,1,168,1874.83,0
15917.0,241,130,407.07,1
15918.0,266,21,248.65,1
15919.0,3,39,214.07999999999998,0
15920.0,59,47,401.64,0
15921.0,31,55,452.23,0
15922.0,8,11,369.5,0
15923.0,7,21,127.08,0
15924.0,366,15,102.82,1
15926.0,177,7,134.44,1
15927.0,282,15,106.54,1
15928.0,291,11,293.53,1
15929.0,279,1,594.0,1
15931.0,63,14,239.9,0
15934.0,52,29,2190.66,0
15936.0,14,19,282.79,0
15938.0,91,21,330.23,0
15939.0,9,85,2945.38,0
15941.0,272,6,405.0,1
15943.0,284,12,271.28999999999996,1
15944.0,28,32,1839.1399999999999,0
15945.0,0,28,646.27,0
15946.0,137,26,2304.18,0
15948.0,59,35,553.85,0
15950.0,10,296,5376.2,0
15951.0,16,18,304.95,0
15953.0,4,85,1990.8,0
15954.0,224,20,190.75,1
15955.0,7,179,4242.1,0
15956.0,186,18,617.6,1
15957.0,55,104,492.36,0
15958.0,38,58,357.77,0
15959.0,317,71,542.89,1
15960.0,9,26,410.95,0
15961.0,14,42,451.28999999999996,0
15962.0,84,55,289.48,0
15964.0,298,20,269.21000000000004,1
15965.0,2,237,2119.26,0
15966.0,85,27,426.53000000000003,0
15967.0,14,400,2568.32,0
15968.0,23,80,404.55,0
15969.0,60,15,460.95,0
15970.0,233,13,703.22,1
15971.0,20,7,1702.98,0
15972.0,91,139,1769.33,0
15973.0,1,11,680.62,0
15976.0,45,282,1266.77,0
15978.0,67,80,2180.64,0
15979.0,237,22,329.22,1
15980.0,125,72,4144.82,0
15981.0,36,191,5954.29,0
15982.0,240,45,324.51,1
15983.0,0,201,2458.9,0
15984.0,3,447,5735.09,0
15985.0,71,67,1572.8600000000001,0
15986.0,16,11,186.3,0
15987.0,3,50,216.7,0
15988.0,186,94,582.11,1
15989.0,10,86,368.31,0
15990.0,129,125,1205.64,0
15991.0,169,6,150.55,1
15992.0,31,51,854.61,0
15994.0,46,76,761.4100000000001,0
15995.0,49,110,694.54,0
15996.0,1,78,617.07,0
15998.0,28,921,5193.92,2
15999.0,370,1,20.4,1
16001.0,16,29,583.39,0
16002.0,260,42,169.21,1
16003.0,16,100,2878.46,0
16004.0,109,90,2146.39,0
16005.0,10,283,1786.78,0
16006.0,22,70,231.42,0
16007.0,18,276,1359.25,0
16008.0,17,220,4860.35,0
16010.0,11,210,1302.46,0
